No,Date,Time,Shift,Model No.,Size code,Barcode,Bead Dia.,Air press.,Load,CW RFV-OA,,,1H,,,2H,,,3H,,,4H,,,5H,,,6H,,,7H,,,8H,,,9H,,,10H,,,LFV-OA,,,1H,,,2H,,,3H,,,4H,,,5H,,,6H,,,7H,,,8H,,,9H,,,10H,,,LFD,,CCW RFV-OA,,,1H,,,2H,,,3H,,,4H,,,5H,,,6H,,,7H,,,8H,,,9H,,,10H,,,LFV-OA,,,1H,,,2H,,,3H,,,4H,,,5H,,,6H,,,7H,,,8H,,,9H,,,10H,,,LFD,,CON,,PLY,,Ufm,LT-OA,,,1H,,,LB-OA,,,1H,,,RT-OA,,,1H,,,RC-OA,,,1H,,,RB-OA,,,1H,,,LTbulg,,,dent,,,LBbulg,,,dent,,,Circularity,,Ro,Width,,Weight,,Total
6789,2023-10-25,00:36:39,C,22,185/70R14,890449,14,0.2,3049,123,72,1,103.5,51,1,14,59,0,16.3,255,0,11,314,0,9.2,321,0,3.4,66,0,4.1,273,0,10.1,234,0,0.6,260,0,0.8,172,0,13.6,76,1,9,47,0,1.1,76,0,3.5,198,0,2.1,18,0,1.2,190,0,0.9,62,0,0.4,12,0,1.2,298,0,0.6,346,0,0.5,333,0,-165,0,124.2,68,1,102.9,48,1,16.4,52,0,17.2,247,0,11.8,289,0,7.9,293,0,4.5,60,0,4.2,251,0,10.1,195,0,1.2,273,0,1.4,266,0,11.1,166,1,7.1,119,0,4,225,0,3.3,124,0,3.1,324,0,0.3,176,0,1.6,10,0,1.1,57,0,1.1,307,0,0.7,347,0,0.3,19,0,162.9,0,-1.1,1,-164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6790,2023-10-25,00:37:10,C,22,185/70R14,890852,14,0.2,3015,83,68,1,64.4,30,1,19.1,97,0,18.1,291,0,2.3,23,0,6.1,4,0,2.8,93,0,5,337,0,12.3,206,0,2,179,0,3,245,0,24.6,77,1,22.8,40,0,4.3,199,0,3.3,243,0,2.9,68,0,2.6,79,0,2.2,299,0,2.3,74,0,1.6,226,0,0.6,59,0,0.9,105,0,-242.1,0,79.8,64,1,63.3,28,1,19.9,89,0,19.7,280,0,3.6,11,0,3.9,355,0,3,84,0,5.5,314,0,11.3,170,0,1.5,143,0,2.3,198,0,18.3,108,1,13.5,147,0,3.4,146,0,3.2,276,0,1.8,36,0,2.3,34,0,2.8,284,0,1.9,36,0,0.5,115,0,0.8,342,0,1.2,59,0,254.4,0,6.2,1,-248.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6791,2023-10-25,00:37:37,C,22,185/70R14,890436,14,0.2,2994,131.4,49,1,99.3,51,1,22.8,73,0,3.2,189,0,17.6,284,0,8.2,251,0,5.4,325,0,8.4,253,0,16.3,9,0,4.5,235,0,3,134,0,24.7,51,1,20.9,80,0,4.2,98,0,2.2,156,0,2.6,65,0,1.1,118,0,1.5,330,0,1.4,114,0,1.2,43,0,1,59,0,1.5,130,0,-160.3,0,124.5,44,1,96.6,51,1,20.8,64,0,2.2,241,0,18.2,273,0,8,222,0,5.7,300,0,7.9,227,0,16.2,334,0,4.4,190,0,2.6,64,0,16.5,162,1,8.5,159,0,2.5,8,0,3.8,118,0,2.6,27,0,1.8,50,0,1.2,328,0,1.9,85,0,0.6,91,0,1.2,32,0,1.6,84,0,167.3,0,3.5,1,-163.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6792,2023-10-25,00:38:06,C,22,185/70R14,890851,14,0.2,3032,82.8,347,1,63.1,3,1,13.8,316,0,9.1,248,0,7.7,289,0,2.3,37,0,4.6,22,0,6.2,303,0,10.7,225,0,2.6,271,0,1.8,146,0,29.7,87,1,25.6,119,0,6,158,0,3.6,173,0,0.9,126,0,1.4,117,0,0.3,101,0,0.8,300,0,0.9,294,0,0.4,338,0,0.6,345,0,-243.6,0,75.2,342,1,55.2,357,1,13.4,287,0,8.8,239,0,8.6,268,0,2.6,41,0,5.3,358,0,5.6,275,0,9.6,187,0,3.4,226,0,0.7,142,0,32.5,181,1,25.7,212,0,3.9,279,0,2.5,221,0,2.7,330,0,0.5,305,0,1.1,341,0,0.2,305,0,1.2,349,0,0.8,32,0,0.9,21,0,256.6,0,6.5,1,-250.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6793,2023-10-25,00:38:51,C,22,185/70R14,890850,14,0.2,2975,100,357,1,89.3,22,1,15.5,32,0,16,233,0,8.2,308,0,1.9,335,0,5.5,94,0,7.4,342,0,10.8,332,0,2.3,172,0,1.1,267,0,24.6,309,1,18.6,272,0,8.8,292,0,1.7,263,0,1.6,41,0,0.5,306,0,0.5,37,0,0.1,112,0,1.8,5,0,0.8,207,0,0.3,50,0,-242,0,94.4,354,1,84.6,14,1,15.3,26,0,15.6,228,0,8.6,295,0,1.3,359,0,5,70,0,6.9,315,0,11,301,0,2.2,118,0,1.2,234,0,16.4,340,1,9.4,302,0,7.7,321,0,1.5,310,0,2.4,6,0,0.4,212,0,1.1,292,0,0.1,55,0,0.5,213,0,0.6,174,0,0.7,67,0,250.7,0,4.4,1,-246.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6794,2023-10-25,00:39:20,C,22,185/70R14,890543,14,0.2,3016,90.5,300,1,71.7,324,1,21.7,150,0,9,133,0,5.7,343,0,6.7,201,0,7.6,38,0,5.9,268,0,8.4,204,0,2.3,227,0,4.4,188,0,8.8,126,1,7.3,98,0,2.5,81,0,1.1,68,0,2.1,83,0,0.6,206,0,0.6,90,0,0.2,188,0,0.2,334,0,0.7,70,0,1,185,0,-228.3,0,86.9,295,1,66.9,316,1,22.4,147,0,7.7,120,0,6.4,323,0,7.3,177,0,6,10,0,6.7,237,0,8.8,169,0,1.8,203,0,4.9,143,0,8.2,281,1,4.2,251,0,0.4,184,0,1.8,211,0,2.7,52,0,1.7,350,0,1,267,0,0.3,71,0,1.6,360,0,0.6,26,0,0.6,79,0,245.9,0,8.8,1,-237.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6795,2023-10-25,00:39:47,C,22,185/70R14,890542,14,0.2,2978,113.6,341,1,92.8,356,1,3.4,286,0,17.4,210,0,10.3,310,0,6.4,303,0,3.1,317,0,9.2,278,0,12.9,169,0,2.4,149,0,4,185,0,12.9,6,1,9.5,5,0,0.6,32,0,1.9,57,0,0.6,40,0,0.3,195,0,1.4,25,0,0.4,32,0,0.4,296,0,1.3,10,0,0.8,172,0,-226.6,0,108.6,337,1,90.2,352,1,6.3,272,0,16.9,197,0,8.8,290,0,5.9,287,0,2.9,317,0,8.5,256,0,11.4,131,0,1.9,121,0,3.8,122,0,11.9,165,1,7,152,0,0.8,29,0,3.5,50,0,1.2,287,0,1.4,121,0,1.7,326,0,0.6,110,0,1.5,300,0,1.2,313,0,0.4,88,0,241.3,0,7.3,1,-234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6796,2023-10-25,00:40:16,C,22,185/70R14,890842,14,0.2,3011,108.6,60,1,94.5,23,1,18,86,0,14.1,219,0,7.4,343,0,6.9,230,0,3.9,83,0,2.1,337,0,12.8,175,0,1.4,99,0,1.6,188,0,22.5,34,1,18.5,354,0,8.2,124,0,4.5,114,0,1,247,0,1.3,161,0,0.6,106,0,1.5,72,0,1,206,0,0.8,111,0,0.4,60,0,-241.9,0,105.5,58,1,93.5,19,1,19.1,81,0,14.7,209,0,8.1,344,0,7,194,0,4.9,59,0,2.7,302,0,13.1,143,0,1.2,38,0,0.6,95,0,22.2,55,1,18,90,0,6.7,125,0,2.2,124,0,1.7,169,0,0.7,237,0,0.2,246,0,1.3,79,0,0.8,55,0,0.3,90,0,0.9,16,0,256.3,0,7.2,1,-249.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6797,2023-10-25,00:40:43,C,22,185/70R14,890841,14,0.2,2969,124,350,1,94.3,8,1,28.8,19,0,24.9,264,0,1.5,142,0,11.2,322,0,5.7,227,0,6,342,0,13.6,288,0,4.9,149,0,2.3,305,0,17.3,42,1,12.9,87,0,5.2,27,0,1.9,193,0,1.8,330,0,2.3,134,0,1.1,182,0,0.9,31,0,1.8,341,0,0.7,44,0,0.6,34,0,-236.5,0,120.8,347,1,90.2,5,1,28.9,9,0,25.9,253,0,1.1,33,0,10.4,299,0,5,180,0,5.9,315,0,13,257,0,4.3,99,0,1.9,281,0,18.7,158,1,13.6,172,0,2.9,25,0,2.7,139,0,2.3,310,0,2.7,40,0,0.7,125,0,0.5,148,0,0.5,65,0,0.8,348,0,0.6,79,0,253.4,0,8.5,1,-244.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6798,2023-10-25,00:41:11,C,22,185/70R14,890448,14,0.2,2969,119.2,61,1,85.3,47,1,16.7,80,0,12.2,233,0,9.8,286,0,13.7,316,0,12.9,12,0,2.8,12,0,12.3,136,0,1.3,140,0,0.3,136,0,18.3,54,1,13.1,53,0,6.6,148,0,4.3,5,0,1.6,155,0,0.4,81,0,0.3,245,0,1.3,45,0,0.1,336,0,0.4,169,0,0.2,119,0,-164.2,0,112.7,58,1,82.1,43,1,15.3,80,0,9.6,221,0,10.9,268,0,13.3,296,0,12.1,349,0,3.7,332,0,11,104,0,0.9,130,0,1.2,350,0,15.9,27,1,14.1,59,0,2.9,53,0,3.4,42,0,0.5,96,0,1.7,49,0,0.7,212,0,0.9,49,0,0.8,305,0,0.5,262,0,0,159,0,164.4,0,0.1,1,-164.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6799,2023-10-25,00:41:36,C,22,185/70R14,890442,14,0.2,3046,89.2,66,1,54.7,37,1,9.9,53,0,15.6,230,0,11.4,349,0,16.4,338,0,6,165,0,9.5,54,0,7.4,163,0,1.8,163,0,3.8,294,0,11.9,93,1,10.3,73,0,2.2,197,0,1.6,72,0,1.2,24,0,0.7,173,0,0.6,235,0,0.8,49,0,1,337,0,0.4,351,0,0.5,170,0,-184.8,0,87.1,63,1,52.1,37,1,7.4,36,0,15.6,226,0,12.9,331,0,14.4,318,0,6.2,135,0,9.7,13,0,6.8,140,0,2.6,137,0,3.7,267,0,13.4,262,1,7.1,181,0,2.8,180,0,4.9,85,0,1.8,354,0,1.5,188,0,1.1,294,0,0.6,322,0,1.1,280,0,1,290,0,1.2,99,0,156.6,0,-14.1,1,-170.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6800,2023-10-25,00:46:46,C,22,185/70R14,890447,14,0.2,3029,126.3,62,1,105.4,22,1,4.2,60,0,14.2,232,0,2.5,340,0,13.7,322,0,10.6,58,0,2.7,310,0,15.9,131,0,4.4,177,0,4.1,268,0,19.6,88,1,17.9,103,0,2.4,131,0,0.2,215,0,0.9,5,0,0.5,70,0,0.7,149,0,0.3,54,0,0.9,208,0,0.6,72,0,0.5,187,0,-168.2,0,120.7,58,1,100,19,1,3,71,0,16.5,225,0,2.1,330,0,11.9,305,0,11.5,33,0,2.9,311,0,15,96,0,3.8,146,0,4.1,217,0,16.3,162,1,12.3,160,0,1.3,25,0,2,16,0,2.2,262,0,0.9,104,0,1,269,0,0.9,103,0,1.6,227,0,0.2,348,0,0.5,75,0,158.4,0,-4.9,1,-163.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6801,2023-10-25,00:47:13,C,22,185/70R14,890855,14,0.2,3008,111,323,1,100.5,1,1,12.8,300,0,10,194,0,7.2,211,0,1.4,151,0,4.9,226,0,2.3,135,0,8.9,2,0,1.9,27,0,2.5,288,0,11.3,273,1,7.6,324,0,6.1,133,0,2.2,108,0,0.7,158,0,1.5,71,0,0.5,141,0,0.6,108,0,1.3,39,0,0.4,138,0,0.6,185,0,-234.9,0,116.5,318,1,103.7,359,1,14.1,279,0,9.7,182,0,7.5,187,0,2.3,125,0,5,195,0,1.7,105,0,9.2,325,0,1.8,356,0,2.7,254,0,11.5,153,1,8.8,164,0,0.9,203,0,2.3,61,0,0.5,130,0,0.3,241,0,1.4,326,0,0.9,350,0,0.4,128,0,0.4,355,0,1.1,94,0,253.5,0,9.3,1,-244.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6802,2023-10-25,00:48:04,C,22,185/70R14,890443,14,0.2,3045,144.9,65,5,115.3,37,1,16.6,128,0,7.5,287,0,10.9,309,0,16.1,339,0,1.7,133,0,6.8,25,0,12.4,204,0,3.6,132,0,3.4,276,0,13.1,38,1,5.9,18,0,3.9,353,0,4,119,0,0.5,119,0,1.1,204,0,1,92,0,1.2,304,0,1.1,290,0,1,27,0,0.5,180,0,-179.8,0,135.6,60,1,108.6,31,1,15.9,122,0,7.9,274,0,10.6,295,0,14.1,315,0,2.3,109,0,8.1,351,0,11.3,167,0,3.3,78,0,2.3,233,0,13.8,34,1,6.5,54,0,4.3,348,0,5.8,93,0,1.3,237,0,0.5,152,0,1.1,15,0,0.8,284,0,1.4,274,0,1,284,0,0.5,88,0,150.8,0,-14.5,1,-165.3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6803,2023-10-25,00:48:32,C,22,185/70R14,890848,14,0.2,3038,108.8,354,1,84.4,5,1,22.6,1,0,24.4,256,0,1.3,199,0,9.6,326,0,3.5,195,0,6.7,359,0,9.4,359,0,3.2,186,0,5,322,0,24.3,6,1,17.5,308,0,5.7,344,0,5.3,82,0,1,45,0,1.7,305,0,1.8,64,0,1.6,37,0,1.7,34,0,0.4,145,0,0.9,103,0,-239.6,0,110.7,351,1,88.7,356,1,20,348,0,22.8,243,0,2.7,169,0,8.6,310,0,3.5,167,0,7.9,329,0,8.7,324,0,2.3,159,0,4.4,292,0,24.4,46,1,18,33,0,1.9,324,0,4.6,92,0,1.2,295,0,1.1,266,0,1.6,5,0,0.7,18,0,0.3,31,0,0.5,322,0,1.7,90,0,265.6,0,13,1,-252.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6804,2023-10-25,00:48:59,C,22,185/70R14,890849,14,0.2,2998,88.8,311,1,65,327,1,26.6,5,0,23.2,163,0,5.5,140,0,12.2,170,0,4.2,281,0,7.9,148,0,13.6,290,0,2.7,209,0,1.7,322,0,9.5,39,1,3.9,94,0,5.8,62,0,1.1,195,0,1.6,108,0,1,284,0,1.5,194,0,0.9,25,0,1.1,256,0,0.3,68,0,0.4,28,0,-241,0,90.4,308,1,65.5,317,1,24,359,0,23.3,150,0,5.3,125,0,11.4,149,0,4.5,256,0,8.4,112,0,13,258,0,2.5,182,0,2.6,279,0,18.7,199,1,15.4,239,0,3,46,0,1.5,179,0,1.2,1,0,1.9,279,0,0.8,246,0,1.7,307,0,1.6,137,0,1.1,34,0,0.8,92,0,252.1,0,5.5,1,-246.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6805,2023-10-25,00:49:51,C,22,185/70R14,890539,14,0.2,3000,142.1,340,5,129.8,329,5,19.7,106,0,4.1,117,0,9.7,282,0,2.7,172,0,6.5,38,0,6.7,297,0,13.4,182,0,3.4,151,0,2.6,134,0,26.1,17,1,24.3,335,0,6.6,99,0,2.8,109,0,1.1,68,0,0.5,145,0,0.8,144,0,0.6,292,0,0.3,16,0,0.7,73,0,0.3,106,0,-231.7,0,142.3,335,5,129.6,326,5,20.5,108,0,2.1,132,0,11.7,274,0,3.6,152,0,7.6,9,0,6.6,266,0,11.9,149,0,3.7,109,0,2.3,66,0,8.5,6,1,2.8,38,0,3.5,21,0,2.4,355,0,2.4,50,0,0.7,4,0,0.5,247,0,0.4,111,0,1.1,323,0,0.2,88,0,0.3,111,0,233.4,0,0.8,1,-232.6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6806,2023-10-25,00:50:20,C,22,185/70R14,890531,14,0.2,3001,100.2,344,1,88.6,348,1,8.2,332,0,4.4,233,0,2.4,274,0,4.9,279,0,2.9,233,0,4.5,242,0,7.9,320,0,1.8,141,0,4,118,0,13.6,42,1,8.5,351,0,6.7,123,0,0.7,85,0,2.2,315,0,1.4,72,0,1.6,268,0,0.3,138,0,0.4,353,0,0.6,275,0,0.8,55,0,-235.8,0,104.3,338,1,92.5,343,1,6.5,314,0,5.3,219,0,4,268,0,3.8,249,0,1.5,226,0,5.4,201,0,8.2,293,0,1.3,110,0,3.8,50,0,17.2,269,1,11,286,0,6.7,154,0,1.3,49,0,1.5,332,0,1.2,118,0,1.2,270,0,0.7,10,0,1.1,82,0,0.3,289,0,0.2,42,0,238.3,0,1.3,1,-237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6807,2023-10-25,00:51:04,C,22,185/70R14,890536,14,0.2,3034,89.8,85,1,73.1,56,1,26.9,135,0,8.2,210,0,10.9,320,0,7.9,318,0,4.8,136,0,6.4,285,0,12.9,25,0,1.2,83,0,0.6,280,0,16.4,177,1,12,225,0,2.1,328,0,2,64,0,1.3,48,0,1.4,184,0,1.3,294,0,0.9,93,0,1.3,32,0,0.6,130,0,0.5,176,0,-238.6,0,79.6,82,1,62.2,46,1,25.3,123,0,7,187,0,10,310,0,7,288,0,6.4,110,0,6,256,0,11.8,353,0,1.7,72,0,1,215,0,19.4,21,1,14.5,6,0,5.9,49,0,2.5,106,0,0.7,129,0,1.1,166,0,1.7,277,0,1.5,118,0,0.5,127,0,1,175,0,0.6,66,0,240.6,0,1,1,-239.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6808,2023-10-25,00:51:31,C,22,185/70R14,890534,14,0.2,2973,97,345,1,94.3,11,1,13.3,144,0,8.2,220,0,5.2,283,0,3.6,250,0,7.6,93,0,8,287,0,9.1,236,0,2.5,145,0,2.8,192,0,24.7,45,1,19.4,18,0,6.2,90,0,1.3,92,0,3.1,5,0,2.1,238,0,2.3,289,0,0.6,147,0,1,319,0,0.3,165,0,0.8,159,0,-226.9,0,94.8,24,1,92,9,1,13.7,139,0,7.3,219,0,4.4,296,0,3.7,225,0,7.2,70,0,7.2,256,0,8.5,200,0,2.3,110,0,3.4,156,0,14.6,43,1,7.3,18,0,4.5,84,0,3.3,111,0,2.3,305,0,1.8,231,0,1.4,278,0,1.5,168,0,1.5,347,0,0.3,187,0,0.7,70,0,239.2,0,6.1,1,-233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6809,2023-10-25,00:51:59,C,22,185/70R14,890857,14,0.2,2963,127,351,1,98,24,1,16.4,22,0,18.5,273,0,13.9,33,0,9.9,311,0,4,155,0,5.4,320,0,14.3,254,0,1,164,0,2.1,258,0,25.6,276,1,21.8,289,0,4.7,40,0,3.2,113,0,2,15,0,1.5,84,0,1.2,197,0,0.4,325,0,1.3,249,0,0.2,337,0,0.6,258,0,-241.6,0,125.8,347,1,97,17,1,13.8,11,0,19.1,261,0,15.2,11,0,7.7,281,0,5.3,131,0,6.7,300,0,13.5,225,0,0.5,145,0,1.2,229,0,21.6,76,1,16.2,55,0,2.2,215,0,2.4,96,0,2.4,299,0,1.2,88,0,1.2,178,0,1.7,185,0,1.8,131,0,0.7,254,0,1.1,143,0,254.4,0,6.4,1,-248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6810,2023-10-25,00:52:26,C,22,185/70R14,890853,14,0.2,2964,98.6,345,1,79,14,1,15.2,203,0,11.1,282,0,8.8,314,0,7.6,323,0,3,34,0,4.7,256,0,10.8,205,0,1.8,179,0,1.7,195,0,21.4,84,1,16.2,36,0,6,181,0,2.7,273,0,2,332,0,0.8,36,0,1.1,251,0,0.9,321,0,0.2,259,0,0.7,337,0,0.6,100,0,-242.1,0,98.1,340,1,77,13,1,16.4,195,0,12,277,0,11.2,295,0,6.5,295,0,2.7,359,0,4.8,230,0,11.2,166,0,1.4,134,0,2,151,0,18,107,1,12,168,0,5.5,196,0,2.2,266,0,1.8,21,0,0.5,277,0,0.9,256,0,1,321,0,1.3,348,0,1.4,272,0,0.7,40,0,244.7,0,1.3,1,-243.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6811,2023-10-25,00:53:27,C,22,185/70R14,890840,14,0.2,2999,146.4,351,5,116.3,345,1,18.7,308,0,20,271,0,1.7,6,0,14.5,356,0,2.3,164,0,6.9,2,0,12.9,278,0,2.9,74,0,3.6,284,0,17.3,304,1,15.1,282,0,2.3,16,0,1.5,244,0,0.5,144,0,2.2,175,0,1.2,258,0,2,255,0,2.5,314,0,0.9,149,0,0.3,318,0,-248.2,0,150,346,5,120.8,336,1,17.7,296,0,22.8,259,0,4.1,337,0,14.1,332,0,1.5,154,0,7.2,333,0,13.1,242,0,2.5,21,0,3.8,241,0,9,183,1,4.4,214,0,3.1,37,0,1.1,319,0,0.2,174,0,2.3,170,0,1.1,238,0,2,204,0,0.2,194,0,1.1,173,0,0.8,74,0,249.1,0,0.4,1,-248.6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6812,2023-10-25,00:53:56,C,22,185/70R14,890844,14,0.2,2994,77.6,359,1,58.9,29,1,14.8,283,0,8.5,270,0,18.9,281,0,4,330,0,2.9,75,0,5.6,333,0,12.3,58,0,3.9,167,0,0.8,69,0,19,49,1,17.6,92,0,1.9,159,0,4.3,113,0,2,265,0,2,104,0,1.8,300,0,0.4,227,0,1.1,61,0,0.8,54,0,0.7,81,0,-238.5,0,72.2,326,1,50.4,28,1,17.8,261,0,9.5,255,0,19.3,261,0,3.6,318,0,4.2,50,0,5.5,315,0,12.6,26,0,3.1,127,0,1.8,24,0,20.7,166,1,16.4,204,0,3.1,267,0,2.2,96,0,2.4,335,0,1.1,75,0,1.4,277,0,0.8,192,0,1.2,222,0,0.9,356,0,0.5,24,0,267.5,0,14.5,1,-253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6813,2023-10-25,00:54:23,C,22,185/70R14,890538,14,0.2,2987,114.9,349,1,88.7,318,1,20.1,356,0,14,214,0,8.7,322,0,4.5,306,0,2,307,0,3.2,323,0,10.7,43,0,2.4,282,0,4.1,225,0,19.7,55,1,11.2,55,0,2.9,162,0,4.7,148,0,3.3,13,0,1.8,304,0,0.9,315,0,1.4,359,0,1.1,71,0,0.5,71,0,1,181,0,-224.2,0,108.1,313,1,82.4,316,1,18.9,345,0,15.5,202,0,7.9,314,0,3.9,290,0,1.3,288,0,3.9,284,0,10.2,10,0,2.1,248,0,4.4,177,0,19.8,191,1,15.2,173,0,5.8,178,0,2.5,152,0,3.6,2,0,2,208,0,1.3,4,0,0.8,329,0,1,144,0,1.6,353,0,1.1,92,0,237.4,0,6.6,1,-230.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6814,2023-10-25,00:54:50,C,22,185/70R14,890535,14,0.2,3034,53,354,1,30.7,35,1,10.3,346,0,10.1,233,0,12.2,322,0,10.9,321,0,3.6,84,0,8.3,301,0,8.3,23,0,1,188,0,3,206,0,10.5,128,1,3.4,147,0,0.4,30,0,4.2,95,0,2.5,88,0,0.2,191,0,1.3,47,0,0.7,80,0,1,3,0,1.1,56,0,0.4,175,0,-225.7,0,45.9,350,1,23.6,28,1,8.9,330,0,11.3,216,0,11.9,311,0,9.3,297,0,4.3,75,0,7.9,274,0,8.2,358,0,0.6,279,0,3.2,166,0,17.2,252,1,12.4,270,0,3.3,102,0,3.3,78,0,2.6,341,0,2.1,154,0,0.6,287,0,1.1,166,0,0.2,172,0,1.4,51,0,0.7,59,0,240.5,0,7.4,1,-233.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
